predict case 0 , predict result/given label= 0.532579/1
predict case 1 , predict result/given label= 0.356799/1
predict case 2 , predict result/given label= 0.546928/1
predict case 3 , predict result/given label= 0.556983/1
predict case 4 , predict result/given label= 0.539705/1
predict case 5 , predict result/given label= 0.404330/1
predict case 6 , predict result/given label= 0.335716/1
predict case 7 , predict result/given label= 0.557111/1
predict case 8 , predict result/given label= 0.557471/1
predict case 9 , predict result/given label= 0.404276/1
predict case 10 , predict result/given label= 0.405240/1
predict case 11 , predict result/given label= 0.525578/1
predict case 12 , predict result/given label= 0.486553/1
predict case 13 , predict result/given label= 0.387694/1
predict case 14 , predict result/given label= 0.538866/1
predict case 15 , predict result/given label= 0.540884/1
predict case 16 , predict result/given label= 0.599230/1
predict case 17 , predict result/given label= 0.392968/1
predict case 18 , predict result/given label= 0.495963/1
predict case 19 , predict result/given label= 0.555603/1
predict case 20 , predict result/given label= 0.710367/1
predict case 21 , predict result/given label= 0.223007/1
predict case 22 , predict result/given label= 0.410667/1
predict case 23 , predict result/given label= 0.507257/1
predict case 24 , predict result/given label= 0.074071/1
predict case 25 , predict result/given label= 0.521310/1
predict case 26 , predict result/given label= 0.648633/1
predict case 27 , predict result/given label= 0.549259/1
predict case 28 , predict result/given label= 0.523499/1
predict case 29 , predict result/given label= 0.073617/1
predict case 30 , predict result/given label= 0.531003/1
predict case 31 , predict result/given label= 0.537092/1
predict case 32 , predict result/given label= 0.827921/1
predict case 33 , predict result/given label= 0.649108/1
predict case 34 , predict result/given label= 0.549198/1
predict case 35 , predict result/given label= 0.068385/1
predict case 36 , predict result/given label= 0.497765/1
predict case 37 , predict result/given label= 0.367958/1
predict case 38 , predict result/given label= 0.557098/1
predict case 39 , predict result/given label= 0.548899/1
predict case 40 , predict result/given label= 0.561208/1
predict case 41 , predict result/given label= 0.571309/1
predict case 42 , predict result/given label= 0.581558/1
predict case 43 , predict result/given label= 0.204103/1
predict case 44 , predict result/given label= 0.669806/1
predict case 45 , predict result/given label= 0.505809/1
predict case 46 , predict result/given label= 0.576113/1
predict case 47 , predict result/given label= 0.703780/1
predict case 48 , predict result/given label= 0.364489/1
predict case 49 , predict result/given label= 0.364416/0
predict case 50 , predict result/given label= 0.513542/0
predict case 51 , predict result/given label= 0.745167/0
predict case 52 , predict result/given label= 0.266581/0
predict case 53 , predict result/given label= 0.500048/0
predict case 54 , predict result/given label= 0.835325/0
predict case 55 , predict result/given label= 0.332165/0
predict case 56 , predict result/given label= 0.528295/0
predict case 57 , predict result/given label= 0.533607/0
predict case 58 , predict result/given label= 0.353925/0
predict case 59 , predict result/given label= 0.408388/0
predict case 60 , predict result/given label= 0.387534/0
predict case 61 , predict result/given label= 0.276439/0
predict case 62 , predict result/given label= 0.403505/0
predict case 63 , predict result/given label= 0.505389/0
predict case 64 , predict result/given label= 0.399243/0
predict case 65 , predict result/given label= 0.504833/0
predict case 66 , predict result/given label= 0.541571/0
predict case 67 , predict result/given label= 0.419327/0
predict case 68 , predict result/given label= 0.409125/0
predict case 69 , predict result/given label= 0.540817/0
predict case 70 , predict result/given label= 0.556238/0
predict case 71 , predict result/given label= 0.316552/0
predict case 72 , predict result/given label= 0.531690/0
predict case 73 , predict result/given label= 0.534430/0
predict case 74 , predict result/given label= 0.690430/0
predict case 75 , predict result/given label= 0.220224/0
predict case 76 , predict result/given label= 0.706234/0
predict case 77 , predict result/given label= 0.560372/0
predict case 78 , predict result/given label= 0.410005/0
predict case 79 , predict result/given label= 0.382696/0
predict case 80 , predict result/given label= 0.403484/0
predict case 81 , predict result/given label= 0.530171/0
predict case 82 , predict result/given label= 0.412211/0
predict case 83 , predict result/given label= 0.507451/0
predict case 84 , predict result/given label= 0.385263/0
predict case 85 , predict result/given label= 0.387300/0
predict case 86 , predict result/given label= 0.530523/0
predict case 87 , predict result/given label= 0.559078/0
predict case 88 , predict result/given label= 0.535242/0
predict case 89 , predict result/given label= 0.243128/0
predict case 90 , predict result/given label= 0.520022/0
predict case 91 , predict result/given label= 0.329921/0
predict case 92 , predict result/given label= 0.590642/0
predict case 93 , predict result/given label= 0.409922/0
predict case 94 , predict result/given label= 0.354447/0
predict case 95 , predict result/given label= 0.539018/0
predict case 96 , predict result/given label= 0.674830/0
predict case 97 , predict result/given label= 0.679023/0
