predict case 0 , predict result/given label= 0.347762/1
predict case 1 , predict result/given label= 0.516897/1
predict case 2 , predict result/given label= 0.446210/1
predict case 3 , predict result/given label= 0.073210/1
predict case 4 , predict result/given label= 0.882668/1
predict case 5 , predict result/given label= 0.797201/1
predict case 6 , predict result/given label= 0.340572/1
predict case 7 , predict result/given label= 0.669326/1
predict case 8 , predict result/given label= 0.856022/1
predict case 9 , predict result/given label= 0.785938/1
predict case 10 , predict result/given label= 0.072176/1
predict case 11 , predict result/given label= 0.096677/1
predict case 12 , predict result/given label= 0.299642/1
predict case 13 , predict result/given label= 0.920244/1
predict case 14 , predict result/given label= 0.096607/1
predict case 15 , predict result/given label= 0.624867/1
predict case 16 , predict result/given label= 0.072551/1
predict case 17 , predict result/given label= 0.678588/1
predict case 18 , predict result/given label= 0.399291/1
predict case 19 , predict result/given label= 0.487692/1
predict case 20 , predict result/given label= 0.553371/1
predict case 21 , predict result/given label= 0.306133/1
predict case 22 , predict result/given label= 0.196174/1
predict case 23 , predict result/given label= 0.821993/1
predict case 24 , predict result/given label= 0.416384/1
predict case 25 , predict result/given label= 0.297240/1
predict case 26 , predict result/given label= 0.303084/1
predict case 27 , predict result/given label= 0.821449/1
predict case 28 , predict result/given label= 0.657801/1
predict case 29 , predict result/given label= 0.885775/1
predict case 30 , predict result/given label= 0.073890/1
predict case 31 , predict result/given label= 0.304786/1
predict case 32 , predict result/given label= 0.371695/1
predict case 33 , predict result/given label= 0.067205/1
predict case 34 , predict result/given label= 0.845012/1
predict case 35 , predict result/given label= 0.287277/1
predict case 36 , predict result/given label= 0.922128/1
predict case 37 , predict result/given label= 0.495155/1
predict case 38 , predict result/given label= 0.479225/1
predict case 39 , predict result/given label= 0.289570/1
predict case 40 , predict result/given label= 0.689472/1
predict case 41 , predict result/given label= 0.924568/1
predict case 42 , predict result/given label= 0.582508/1
predict case 43 , predict result/given label= 0.342878/1
predict case 44 , predict result/given label= 0.420592/1
predict case 45 , predict result/given label= 0.520794/1
predict case 46 , predict result/given label= 0.327435/1
predict case 47 , predict result/given label= 0.165440/1
predict case 48 , predict result/given label= 0.757412/1
predict case 49 , predict result/given label= 0.537177/0
predict case 50 , predict result/given label= 0.068537/0
predict case 51 , predict result/given label= 0.812882/0
predict case 52 , predict result/given label= 0.172643/0
predict case 53 , predict result/given label= 0.475273/0
predict case 54 , predict result/given label= 0.093767/0
predict case 55 , predict result/given label= 0.201075/0
predict case 56 , predict result/given label= 0.354679/0
predict case 57 , predict result/given label= 0.119395/0
predict case 58 , predict result/given label= 0.444164/0
predict case 59 , predict result/given label= 0.855175/0
predict case 60 , predict result/given label= 0.136966/0
predict case 61 , predict result/given label= 0.359159/0
predict case 62 , predict result/given label= 0.174413/0
predict case 63 , predict result/given label= 0.134934/0
predict case 64 , predict result/given label= 0.523988/0
predict case 65 , predict result/given label= 0.267415/0
predict case 66 , predict result/given label= 0.276227/0
predict case 67 , predict result/given label= 0.364856/0
predict case 68 , predict result/given label= 0.862664/0
predict case 69 , predict result/given label= 0.379955/0
predict case 70 , predict result/given label= 0.629264/0
predict case 71 , predict result/given label= 0.451741/0
predict case 72 , predict result/given label= 0.806936/0
predict case 73 , predict result/given label= 0.484463/0
predict case 74 , predict result/given label= 0.061601/0
predict case 75 , predict result/given label= 0.062733/0
predict case 76 , predict result/given label= 0.167779/0
predict case 77 , predict result/given label= 0.832962/0
predict case 78 , predict result/given label= 0.363923/0
predict case 79 , predict result/given label= 0.178339/0
predict case 80 , predict result/given label= 0.887254/0
predict case 81 , predict result/given label= 0.151699/0
predict case 82 , predict result/given label= 0.223727/0
predict case 83 , predict result/given label= 0.348466/0
predict case 84 , predict result/given label= 0.767434/0
predict case 85 , predict result/given label= 0.645743/0
predict case 86 , predict result/given label= 0.582966/0
predict case 87 , predict result/given label= 0.390192/0
predict case 88 , predict result/given label= 0.088943/0
predict case 89 , predict result/given label= 0.070958/0
predict case 90 , predict result/given label= 0.639506/0
predict case 91 , predict result/given label= 0.348463/0
predict case 92 , predict result/given label= 0.492289/0
predict case 93 , predict result/given label= 0.255354/0
predict case 94 , predict result/given label= 0.488663/0
predict case 95 , predict result/given label= 0.635969/0
predict case 96 , predict result/given label= 0.703286/0
predict case 97 , predict result/given label= 0.220667/0
