predict case 0 , predict result/given label= 0.848456/1
predict case 1 , predict result/given label= 0.474326/1
predict case 2 , predict result/given label= 0.821462/1
predict case 3 , predict result/given label= 0.497751/1
predict case 4 , predict result/given label= 0.396192/1
predict case 5 , predict result/given label= 0.834391/1
predict case 6 , predict result/given label= 0.183278/1
predict case 7 , predict result/given label= 0.356861/1
predict case 8 , predict result/given label= 0.927901/1
predict case 9 , predict result/given label= 0.568497/1
predict case 10 , predict result/given label= 0.455169/1
predict case 11 , predict result/given label= 0.777862/1
predict case 12 , predict result/given label= 0.215719/1
predict case 13 , predict result/given label= 0.833643/1
predict case 14 , predict result/given label= 0.532529/1
predict case 15 , predict result/given label= 0.851193/1
predict case 16 , predict result/given label= 0.506051/1
predict case 17 , predict result/given label= 0.833260/1
predict case 18 , predict result/given label= 0.416438/1
predict case 19 , predict result/given label= 0.219607/1
predict case 20 , predict result/given label= 0.365396/1
predict case 21 , predict result/given label= 0.149513/1
predict case 22 , predict result/given label= 0.175628/1
predict case 23 , predict result/given label= 0.791860/1
predict case 24 , predict result/given label= 0.351929/1
predict case 25 , predict result/given label= 0.124498/1
predict case 26 , predict result/given label= 0.695326/1
predict case 27 , predict result/given label= 0.559719/1
predict case 28 , predict result/given label= 0.814923/1
predict case 29 , predict result/given label= 0.164804/1
predict case 30 , predict result/given label= 0.496567/1
predict case 31 , predict result/given label= 0.406288/1
predict case 32 , predict result/given label= 0.444072/1
predict case 33 , predict result/given label= 0.165781/1
predict case 34 , predict result/given label= 0.285901/1
predict case 35 , predict result/given label= 0.318398/1
predict case 36 , predict result/given label= 0.489253/1
predict case 37 , predict result/given label= 0.384956/1
predict case 38 , predict result/given label= 0.863258/1
predict case 39 , predict result/given label= 0.663971/1
predict case 40 , predict result/given label= 0.188853/1
predict case 41 , predict result/given label= 0.766232/1
predict case 42 , predict result/given label= 0.592370/1
predict case 43 , predict result/given label= 0.541534/1
predict case 44 , predict result/given label= 0.665853/1
predict case 45 , predict result/given label= 0.073497/1
predict case 46 , predict result/given label= 0.630931/1
predict case 47 , predict result/given label= 0.207881/1
predict case 48 , predict result/given label= 0.183628/1
predict case 49 , predict result/given label= 0.563105/0
predict case 50 , predict result/given label= 0.738466/0
predict case 51 , predict result/given label= 0.432464/0
predict case 52 , predict result/given label= 0.491247/0
predict case 53 , predict result/given label= 0.846948/0
predict case 54 , predict result/given label= 0.587000/0
predict case 55 , predict result/given label= 0.099669/0
predict case 56 , predict result/given label= 0.246960/0
predict case 57 , predict result/given label= 0.446759/0
predict case 58 , predict result/given label= 0.750531/0
predict case 59 , predict result/given label= 0.562718/0
predict case 60 , predict result/given label= 0.493466/0
predict case 61 , predict result/given label= 0.165162/0
predict case 62 , predict result/given label= 0.567226/0
predict case 63 , predict result/given label= 0.181647/0
predict case 64 , predict result/given label= 0.842072/0
predict case 65 , predict result/given label= 0.519937/0
predict case 66 , predict result/given label= 0.196241/0
predict case 67 , predict result/given label= 0.145222/0
predict case 68 , predict result/given label= 0.441911/0
predict case 69 , predict result/given label= 0.166586/0
predict case 70 , predict result/given label= 0.285188/0
predict case 71 , predict result/given label= 0.530918/0
predict case 72 , predict result/given label= 0.812309/0
predict case 73 , predict result/given label= 0.392607/0
predict case 74 , predict result/given label= 0.520159/0
predict case 75 , predict result/given label= 0.168848/0
predict case 76 , predict result/given label= 0.806102/0
predict case 77 , predict result/given label= 0.165152/0
predict case 78 , predict result/given label= 0.313704/0
predict case 79 , predict result/given label= 0.789472/0
predict case 80 , predict result/given label= 0.165049/0
predict case 81 , predict result/given label= 0.210667/0
predict case 82 , predict result/given label= 0.149212/0
predict case 83 , predict result/given label= 0.404079/0
predict case 84 , predict result/given label= 0.477397/0
predict case 85 , predict result/given label= 0.433075/0
predict case 86 , predict result/given label= 0.367006/0
predict case 87 , predict result/given label= 0.364538/0
predict case 88 , predict result/given label= 0.489479/0
predict case 89 , predict result/given label= 0.249343/0
predict case 90 , predict result/given label= 0.510857/0
predict case 91 , predict result/given label= 0.525746/0
predict case 92 , predict result/given label= 0.655507/0
predict case 93 , predict result/given label= 0.843628/0
predict case 94 , predict result/given label= 0.601782/0
predict case 95 , predict result/given label= 0.207576/0
predict case 96 , predict result/given label= 0.395419/0
predict case 97 , predict result/given label= 0.087450/0
