predict case 0 , predict result/given label= 0.701547/1
predict case 1 , predict result/given label= 0.285891/1
predict case 2 , predict result/given label= 0.484152/1
predict case 3 , predict result/given label= 0.772673/1
predict case 4 , predict result/given label= 0.432043/1
predict case 5 , predict result/given label= 0.635946/1
predict case 6 , predict result/given label= 0.532255/1
predict case 7 , predict result/given label= 0.418036/1
predict case 8 , predict result/given label= 0.668072/1
predict case 9 , predict result/given label= 0.494454/1
predict case 10 , predict result/given label= 0.838483/1
predict case 11 , predict result/given label= 0.434634/1
predict case 12 , predict result/given label= 0.530724/1
predict case 13 , predict result/given label= 0.693537/1
predict case 14 , predict result/given label= 0.284819/1
predict case 15 , predict result/given label= 0.521917/1
predict case 16 , predict result/given label= 0.236688/1
predict case 17 , predict result/given label= 0.750432/1
predict case 18 , predict result/given label= 0.434385/1
predict case 19 , predict result/given label= 0.520253/1
predict case 20 , predict result/given label= 0.474966/1
predict case 21 , predict result/given label= 0.527769/1
predict case 22 , predict result/given label= 0.071066/1
predict case 23 , predict result/given label= 0.506705/1
predict case 24 , predict result/given label= 0.627105/1
predict case 25 , predict result/given label= 0.572795/1
predict case 26 , predict result/given label= 0.879596/1
predict case 27 , predict result/given label= 0.574203/1
predict case 28 , predict result/given label= 0.222060/1
predict case 29 , predict result/given label= 0.548494/1
predict case 30 , predict result/given label= 0.584683/1
predict case 31 , predict result/given label= 0.329269/1
predict case 32 , predict result/given label= 0.501124/1
predict case 33 , predict result/given label= 0.539226/1
predict case 34 , predict result/given label= 0.450417/1
predict case 35 , predict result/given label= 0.531016/1
predict case 36 , predict result/given label= 0.625078/1
predict case 37 , predict result/given label= 0.659119/1
predict case 38 , predict result/given label= 0.716331/1
predict case 39 , predict result/given label= 0.071948/1
predict case 40 , predict result/given label= 0.071318/1
predict case 41 , predict result/given label= 0.855614/1
predict case 42 , predict result/given label= 0.717149/1
predict case 43 , predict result/given label= 0.430523/1
predict case 44 , predict result/given label= 0.667358/1
predict case 45 , predict result/given label= 0.729224/1
predict case 46 , predict result/given label= 0.798241/1
predict case 47 , predict result/given label= 0.270274/1
predict case 48 , predict result/given label= 0.595345/1
predict case 49 , predict result/given label= 0.718520/1
predict case 50 , predict result/given label= 0.763851/1
predict case 51 , predict result/given label= 0.386561/1
predict case 52 , predict result/given label= 0.617451/1
predict case 53 , predict result/given label= 0.770576/1
predict case 54 , predict result/given label= 0.572527/1
predict case 55 , predict result/given label= 0.628839/1
predict case 56 , predict result/given label= 0.074221/1
predict case 57 , predict result/given label= 0.537476/0
predict case 58 , predict result/given label= 0.073134/0
predict case 59 , predict result/given label= 0.343805/0
predict case 60 , predict result/given label= 0.322973/0
predict case 61 , predict result/given label= 0.551930/0
predict case 62 , predict result/given label= 0.323536/0
predict case 63 , predict result/given label= 0.474942/0
predict case 64 , predict result/given label= 0.186488/0
predict case 65 , predict result/given label= 0.456181/0
predict case 66 , predict result/given label= 0.426443/0
predict case 67 , predict result/given label= 0.554075/0
predict case 68 , predict result/given label= 0.627681/0
predict case 69 , predict result/given label= 0.590247/0
predict case 70 , predict result/given label= 0.236217/0
predict case 71 , predict result/given label= 0.404970/0
predict case 72 , predict result/given label= 0.522343/0
predict case 73 , predict result/given label= 0.538883/0
predict case 74 , predict result/given label= 0.186833/0
predict case 75 , predict result/given label= 0.303617/0
predict case 76 , predict result/given label= 0.494283/0
predict case 77 , predict result/given label= 0.070564/0
predict case 78 , predict result/given label= 0.434221/0
predict case 79 , predict result/given label= 0.108993/0
predict case 80 , predict result/given label= 0.071289/0
predict case 81 , predict result/given label= 0.302136/0
predict case 82 , predict result/given label= 0.485267/0
predict case 83 , predict result/given label= 0.419139/0
predict case 84 , predict result/given label= 0.339060/0
predict case 85 , predict result/given label= 0.379620/0
predict case 86 , predict result/given label= 0.485548/0
predict case 87 , predict result/given label= 0.345728/0
predict case 88 , predict result/given label= 0.553258/0
predict case 89 , predict result/given label= 0.445846/0
predict case 90 , predict result/given label= 0.565850/0
predict case 91 , predict result/given label= 0.070345/0
predict case 92 , predict result/given label= 0.589896/0
predict case 93 , predict result/given label= 0.560392/0
predict case 94 , predict result/given label= 0.549492/0
predict case 95 , predict result/given label= 0.470143/0
predict case 96 , predict result/given label= 0.541408/0
predict case 97 , predict result/given label= 0.310449/0
predict case 98 , predict result/given label= 0.561116/0
predict case 99 , predict result/given label= 0.420933/0
predict case 100 , predict result/given label= 0.369644/0
predict case 101 , predict result/given label= 0.366627/0
predict case 102 , predict result/given label= 0.071342/0
predict case 103 , predict result/given label= 0.468494/0
predict case 104 , predict result/given label= 0.069508/0
predict case 105 , predict result/given label= 0.368723/0
predict case 106 , predict result/given label= 0.416336/0
predict case 107 , predict result/given label= 0.068859/0
predict case 108 , predict result/given label= 0.844988/0
predict case 109 , predict result/given label= 0.434526/0
predict case 110 , predict result/given label= 0.404274/0
predict case 111 , predict result/given label= 0.325301/0
predict case 112 , predict result/given label= 0.505006/0
predict case 113 , predict result/given label= 0.451024/0
