predict case 0 , predict result/given label= 0.541954/1
predict case 1 , predict result/given label= 0.283089/1
predict case 2 , predict result/given label= 0.622663/1
predict case 3 , predict result/given label= 0.745282/1
predict case 4 , predict result/given label= 0.925304/1
predict case 5 , predict result/given label= 0.128096/1
predict case 6 , predict result/given label= 0.171413/1
predict case 7 , predict result/given label= 0.569997/1
predict case 8 , predict result/given label= 0.927748/1
predict case 9 , predict result/given label= 0.106207/1
predict case 10 , predict result/given label= 0.815746/1
predict case 11 , predict result/given label= 0.465180/1
predict case 12 , predict result/given label= 0.601736/1
predict case 13 , predict result/given label= 0.240968/1
predict case 14 , predict result/given label= 0.363749/1
predict case 15 , predict result/given label= 0.581226/1
predict case 16 , predict result/given label= 0.856499/1
predict case 17 , predict result/given label= 0.611903/1
predict case 18 , predict result/given label= 0.262957/1
predict case 19 , predict result/given label= 0.638765/1
predict case 20 , predict result/given label= 0.404726/1
predict case 21 , predict result/given label= 0.933275/1
predict case 22 , predict result/given label= 0.859302/1
predict case 23 , predict result/given label= 0.211882/1
predict case 24 , predict result/given label= 0.576140/1
predict case 25 , predict result/given label= 0.131969/1
predict case 26 , predict result/given label= 0.520935/1
predict case 27 , predict result/given label= 0.133407/1
predict case 28 , predict result/given label= 0.844230/1
predict case 29 , predict result/given label= 0.610773/1
predict case 30 , predict result/given label= 0.633674/1
predict case 31 , predict result/given label= 0.911388/1
predict case 32 , predict result/given label= 0.746288/1
predict case 33 , predict result/given label= 0.106506/1
predict case 34 , predict result/given label= 0.886931/1
predict case 35 , predict result/given label= 0.476954/1
predict case 36 , predict result/given label= 0.927593/1
predict case 37 , predict result/given label= 0.390304/1
predict case 38 , predict result/given label= 0.499619/1
predict case 39 , predict result/given label= 0.616422/1
predict case 40 , predict result/given label= 0.927785/1
predict case 41 , predict result/given label= 0.074814/1
predict case 42 , predict result/given label= 0.222537/1
predict case 43 , predict result/given label= 0.482644/1
predict case 44 , predict result/given label= 0.601069/1
predict case 45 , predict result/given label= 0.749813/1
predict case 46 , predict result/given label= 0.927342/1
predict case 47 , predict result/given label= 0.927974/1
predict case 48 , predict result/given label= 0.577987/1
predict case 49 , predict result/given label= 0.645876/1
predict case 50 , predict result/given label= 0.442338/1
predict case 51 , predict result/given label= 0.254166/1
predict case 52 , predict result/given label= 0.528641/1
predict case 53 , predict result/given label= 0.593901/1
predict case 54 , predict result/given label= 0.730991/1
predict case 55 , predict result/given label= 0.072287/1
predict case 56 , predict result/given label= 0.790689/1
predict case 57 , predict result/given label= 0.405409/0
predict case 58 , predict result/given label= 0.633287/0
predict case 59 , predict result/given label= 0.846445/0
predict case 60 , predict result/given label= 0.069949/0
predict case 61 , predict result/given label= 0.073381/0
predict case 62 , predict result/given label= 0.340104/0
predict case 63 , predict result/given label= 0.456783/0
predict case 64 , predict result/given label= 0.087866/0
predict case 65 , predict result/given label= 0.484336/0
predict case 66 , predict result/given label= 0.532056/0
predict case 67 , predict result/given label= 0.069974/0
predict case 68 , predict result/given label= 0.116105/0
predict case 69 , predict result/given label= 0.641920/0
predict case 70 , predict result/given label= 0.711843/0
predict case 71 , predict result/given label= 0.371563/0
predict case 72 , predict result/given label= 0.356127/0
predict case 73 , predict result/given label= 0.532298/0
predict case 74 , predict result/given label= 0.516815/0
predict case 75 , predict result/given label= 0.157549/0
predict case 76 , predict result/given label= 0.220351/0
predict case 77 , predict result/given label= 0.204920/0
predict case 78 , predict result/given label= 0.203332/0
predict case 79 , predict result/given label= 0.305296/0
predict case 80 , predict result/given label= 0.364366/0
predict case 81 , predict result/given label= 0.221577/0
predict case 82 , predict result/given label= 0.071658/0
predict case 83 , predict result/given label= 0.211725/0
predict case 84 , predict result/given label= 0.086871/0
predict case 85 , predict result/given label= 0.877243/0
predict case 86 , predict result/given label= 0.200649/0
predict case 87 , predict result/given label= 0.651416/0
predict case 88 , predict result/given label= 0.678774/0
predict case 89 , predict result/given label= 0.148987/0
predict case 90 , predict result/given label= 0.491130/0
predict case 91 , predict result/given label= 0.536257/0
predict case 92 , predict result/given label= 0.679650/0
predict case 93 , predict result/given label= 0.743427/0
predict case 94 , predict result/given label= 0.868275/0
predict case 95 , predict result/given label= 0.802522/0
predict case 96 , predict result/given label= 0.466199/0
predict case 97 , predict result/given label= 0.250650/0
predict case 98 , predict result/given label= 0.309173/0
predict case 99 , predict result/given label= 0.797081/0
predict case 100 , predict result/given label= 0.878952/0
predict case 101 , predict result/given label= 0.161625/0
predict case 102 , predict result/given label= 0.711881/0
predict case 103 , predict result/given label= 0.670882/0
predict case 104 , predict result/given label= 0.616372/0
predict case 105 , predict result/given label= 0.108329/0
predict case 106 , predict result/given label= 0.075166/0
predict case 107 , predict result/given label= 0.363624/0
predict case 108 , predict result/given label= 0.090543/0
predict case 109 , predict result/given label= 0.248106/0
predict case 110 , predict result/given label= 0.203582/0
predict case 111 , predict result/given label= 0.827440/0
predict case 112 , predict result/given label= 0.847466/0
predict case 113 , predict result/given label= 0.556876/0
