predict case 0 , predict result/given label= 0.660112/1
predict case 1 , predict result/given label= 0.927213/1
predict case 2 , predict result/given label= 0.547142/1
predict case 3 , predict result/given label= 0.285862/1
predict case 4 , predict result/given label= 0.074295/1
predict case 5 , predict result/given label= 0.156729/1
predict case 6 , predict result/given label= 0.689930/1
predict case 7 , predict result/given label= 0.483564/1
predict case 8 , predict result/given label= 0.065655/1
predict case 9 , predict result/given label= 0.909147/1
predict case 10 , predict result/given label= 0.568123/1
predict case 11 , predict result/given label= 0.251197/1
predict case 12 , predict result/given label= 0.853012/1
predict case 13 , predict result/given label= 0.073264/1
predict case 14 , predict result/given label= 0.207791/1
predict case 15 , predict result/given label= 0.401909/1
predict case 16 , predict result/given label= 0.160896/1
predict case 17 , predict result/given label= 0.356057/1
predict case 18 , predict result/given label= 0.089908/1
predict case 19 , predict result/given label= 0.074230/1
predict case 20 , predict result/given label= 0.109022/1
predict case 21 , predict result/given label= 0.254564/1
predict case 22 , predict result/given label= 0.074302/1
predict case 23 , predict result/given label= 0.841840/1
predict case 24 , predict result/given label= 0.282741/1
predict case 25 , predict result/given label= 0.065852/1
predict case 26 , predict result/given label= 0.509830/1
predict case 27 , predict result/given label= 0.148788/1
predict case 28 , predict result/given label= 0.072576/1
predict case 29 , predict result/given label= 0.500115/1
predict case 30 , predict result/given label= 0.735320/1
predict case 31 , predict result/given label= 0.183697/1
predict case 32 , predict result/given label= 0.152415/1
predict case 33 , predict result/given label= 0.310615/1
predict case 34 , predict result/given label= 0.831967/1
predict case 35 , predict result/given label= 0.230009/1
predict case 36 , predict result/given label= 0.085448/1
predict case 37 , predict result/given label= 0.699543/1
predict case 38 , predict result/given label= 0.712459/1
predict case 39 , predict result/given label= 0.790418/1
predict case 40 , predict result/given label= 0.739737/1
predict case 41 , predict result/given label= 0.064928/1
predict case 42 , predict result/given label= 0.927177/1
predict case 43 , predict result/given label= 0.074918/1
predict case 44 , predict result/given label= 0.537971/1
predict case 45 , predict result/given label= 0.089258/1
predict case 46 , predict result/given label= 0.538882/1
predict case 47 , predict result/given label= 0.135971/1
predict case 48 , predict result/given label= 0.660112/1
predict case 49 , predict result/given label= 0.467921/1
predict case 50 , predict result/given label= 0.889187/1
predict case 51 , predict result/given label= 0.090638/1
predict case 52 , predict result/given label= 0.715599/1
predict case 53 , predict result/given label= 0.275038/1
predict case 54 , predict result/given label= 0.211268/1
predict case 55 , predict result/given label= 0.500218/1
predict case 56 , predict result/given label= 0.062775/1
predict case 57 , predict result/given label= 0.537586/0
predict case 58 , predict result/given label= 0.073096/0
predict case 59 , predict result/given label= 0.652971/0
predict case 60 , predict result/given label= 0.068613/0
predict case 61 , predict result/given label= 0.197657/0
predict case 62 , predict result/given label= 0.581047/0
predict case 63 , predict result/given label= 0.544697/0
predict case 64 , predict result/given label= 0.542993/0
predict case 65 , predict result/given label= 0.537582/0
predict case 66 , predict result/given label= 0.826850/0
predict case 67 , predict result/given label= 0.268406/0
predict case 68 , predict result/given label= 0.180350/0
predict case 69 , predict result/given label= 0.064880/0
predict case 70 , predict result/given label= 0.500254/0
predict case 71 , predict result/given label= 0.471099/0
predict case 72 , predict result/given label= 0.281390/0
predict case 73 , predict result/given label= 0.484538/0
predict case 74 , predict result/given label= 0.483913/0
predict case 75 , predict result/given label= 0.250346/0
predict case 76 , predict result/given label= 0.146872/0
predict case 77 , predict result/given label= 0.256371/0
predict case 78 , predict result/given label= 0.207472/0
predict case 79 , predict result/given label= 0.286950/0
predict case 80 , predict result/given label= 0.083576/0
predict case 81 , predict result/given label= 0.268406/0
predict case 82 , predict result/given label= 0.218642/0
predict case 83 , predict result/given label= 0.748090/0
predict case 84 , predict result/given label= 0.068613/0
predict case 85 , predict result/given label= 0.394666/0
predict case 86 , predict result/given label= 0.066868/0
predict case 87 , predict result/given label= 0.424042/0
predict case 88 , predict result/given label= 0.180617/0
predict case 89 , predict result/given label= 0.790280/0
predict case 90 , predict result/given label= 0.653715/0
predict case 91 , predict result/given label= 0.073091/0
predict case 92 , predict result/given label= 0.200072/0
predict case 93 , predict result/given label= 0.279490/0
predict case 94 , predict result/given label= 0.073083/0
predict case 95 , predict result/given label= 0.141136/0
predict case 96 , predict result/given label= 0.070244/0
predict case 97 , predict result/given label= 0.254119/0
predict case 98 , predict result/given label= 0.154053/0
predict case 99 , predict result/given label= 0.486142/0
predict case 100 , predict result/given label= 0.070794/0
predict case 101 , predict result/given label= 0.262481/0
predict case 102 , predict result/given label= 0.221240/0
predict case 103 , predict result/given label= 0.154885/0
predict case 104 , predict result/given label= 0.133699/0
predict case 105 , predict result/given label= 0.154717/0
predict case 106 , predict result/given label= 0.317426/0
predict case 107 , predict result/given label= 0.241453/0
predict case 108 , predict result/given label= 0.066008/0
predict case 109 , predict result/given label= 0.268823/0
predict case 110 , predict result/given label= 0.537388/0
predict case 111 , predict result/given label= 0.781583/0
predict case 112 , predict result/given label= 0.152616/0
predict case 113 , predict result/given label= 0.408124/0
